"","year","state","income","lfpr"
"32467",2012,55,46,1
"32468",2007,56,46,1
"32469",2005,4,47,1
"32470",2001,6,47,1
"32471",2005,6,47,0.86
"32472",2011,6,47,1
"32473",2012,6,47,1
"32474",2005,8,47,1
"32475",2009,8,47,1
"32476",2001,9,47,1
"32477",2005,9,47,1
"32478",2005,10,47,1
"32479",2001,11,47,1
"32480",2005,11,47,1
"32481",2001,12,47,0.33
"32482",2003,12,47,1
"32483",2005,12,47,0.8
"32484",2005,13,47,1
"32485",2005,15,47,1
"32486",2009,15,47,1
"32487",2005,16,47,1
"32488",2009,16,47,1
"32489",2001,17,47,1
"32490",2005,17,47,1
"32491",2005,18,47,1
"32492",2013,18,47,1
"32493",2005,19,47,1
"32494",2005,20,47,1
"32495",2005,23,47,1
"32496",2014,23,47,1
"32497",2005,24,47,1
"32498",2005,25,47,1
"32499",2005,27,47,1
"32500",2009,27,47,1
"32501",2005,28,47,1
"32502",2005,29,47,1
"32503",2005,31,47,1
"32504",2001,34,47,1
"32505",2005,34,47,1
"32506",2009,34,47,1
"32507",2005,35,47,1
"32508",2005,36,47,1
"32509",2009,36,47,1
"32510",2005,37,47,1
"32511",2005,38,47,1
"32512",2003,39,47,1
"32513",2005,39,47,1
"32514",2005,40,47,1
"32515",2005,41,47,1
"32516",2005,42,47,1
"32517",2005,44,47,1
"32518",2013,45,47,1
"32519",2005,46,47,1
"32520",2014,46,47,1
"32521",2001,48,47,1
"32522",2005,48,47,1
"32523",2005,50,47,1
"32524",2005,51,47,1
"32525",2013,51,47,1
"32526",2001,53,47,1
"32527",2005,55,47,1
"32528",2003,5,48,0.5
"32529",2002,6,48,1
"32530",2003,6,48,1
"32531",2006,6,48,1
"32532",2008,6,48,1
"32533",2010,6,48,1
"32534",2013,6,48,1
"32535",2015,6,48,1
"32536",2003,8,48,1
"32537",2011,8,48,1
"32538",2010,9,48,1
"32539",2012,9,48,1
"32540",2013,9,48,1
"32541",2002,10,48,1
"32542",2010,10,48,1
"32543",2003,11,48,1
"32544",2006,11,48,0
"32545",2010,11,48,1
"32546",2015,11,48,1
"32547",2003,12,48,1
"32548",2003,13,48,1
"32549",2010,13,48,1
"32550",2003,15,48,1
"32551",2010,15,48,1
"32552",2003,16,48,1
"32553",2008,17,48,1
"32554",2012,17,48,1
"32555",2014,17,48,1
"32556",2002,18,48,1
"32557",2003,18,48,1
"32558",2013,18,48,1
"32559",2011,19,48,1
"32560",2003,20,48,1
"32561",2003,21,48,1
"32562",2006,21,48,0
"32563",2003,23,48,1
"32564",2006,23,48,0
"32565",2002,24,48,1
"32566",2003,24,48,1
"32567",2015,24,48,1
"32568",2003,25,48,1
"32569",2006,25,48,1
"32570",2015,25,48,1
"32571",2003,26,48,1
"32572",2014,26,48,1
"32573",2003,27,48,1
"32574",2014,27,48,1
"32575",2002,28,48,1
"32576",2013,28,48,1
"32577",2003,29,48,1
"32578",2003,30,48,1
"32579",2006,31,48,1
"32580",2003,32,48,1
"32581",2010,32,48,1
"32582",2014,32,48,1
"32583",2003,33,48,1
"32584",2006,33,48,1
"32585",2011,33,48,1
"32586",2003,34,48,1
"32587",2011,34,48,1
"32588",2003,35,48,1
"32589",2006,35,48,1
"32590",2002,36,48,1
"32591",2003,36,48,1
"32592",2005,36,48,1
"32593",2006,36,48,1
"32594",2013,36,48,1
"32595",2014,36,48,1
"32596",2003,37,48,1
"32597",2010,37,48,1
"32598",2010,38,48,1
"32599",2003,39,48,1
"32600",2006,40,48,1
"32601",2012,40,48,1
"32602",2013,40,48,1
"32603",2003,41,48,1
"32604",2003,42,48,1
"32605",2003,44,48,1
"32606",2006,44,48,1
"32607",2010,44,48,1
"32608",2014,44,48,1
"32609",2015,44,48,1
"32610",2010,45,48,1
"32611",2006,46,48,0
"32612",2013,46,48,1
"32613",2003,47,48,1
"32614",2003,48,48,1
"32615",2013,48,48,1
"32616",2015,48,48,1
"32617",2003,49,48,1
"32618",2014,49,48,1
"32619",2006,50,48,1
"32620",2010,50,48,1
"32621",2015,50,48,1
"32622",2003,51,48,1
"32623",2003,53,48,1
"32624",2003,55,48,1
"32625",2013,55,48,1
"32626",2003,56,48,1
"32627",2005,2,49,1
"32628",1999,4,49,1
"32629",2004,4,49,1
"32630",2010,4,49,1
"32631",2011,4,49,1
"32632",1999,6,49,1
"32633",2003,6,49,1
"32634",2005,6,49,1
"32635",2008,6,49,1
"32636",2009,6,49,1
"32637",2010,6,49,1
"32638",2012,6,49,1
"32639",2014,6,49,1
"32640",2003,8,49,1
"32641",2005,8,49,1
"32642",2012,8,49,1
"32643",2005,9,49,1
"32644",2008,9,49,1
"32645",2014,9,49,1
"32646",2003,10,49,1
"32647",2008,10,49,1
"32648",2014,10,49,1
"32649",1999,11,49,1
"32650",2011,11,49,1
"32651",2014,11,49,1
"32652",2003,12,49,1
"32653",2008,12,49,1
"32654",2010,12,49,1
"32655",2003,13,49,1
"32656",2005,13,49,1
"32657",2010,13,49,1
"32658",2005,16,49,1
"32659",1999,17,49,1
"32660",2003,17,49,1
"32661",2005,17,49,1
"32662",2003,18,49,1
"32663",2011,18,49,1
"32664",2005,19,49,1
"32665",2008,19,49,1
"32666",2003,20,49,1
"32667",2005,20,49,1
"32668",2005,22,49,1
"32669",2003,23,49,1
"32670",2005,23,49,1
"32671",2003,24,49,1
"32672",2005,24,49,1
"32673",2007,24,49,1
"32674",2013,24,49,1
"32675",2005,25,49,1
"32676",2003,26,49,1
"32677",2005,26,49,1
"32678",2003,27,49,1
"32679",2005,27,49,1
"32680",2012,27,49,1
"32681",2005,28,49,1
"32682",2005,29,49,1
"32683",2003,31,49,1
"32684",2005,31,49,1
"32685",2003,32,49,1
"32686",2005,32,49,1
"32687",2005,33,49,0
"32688",2003,34,49,1
"32689",2005,36,49,1
"32690",2010,36,49,1
"32691",2003,38,49,1
"32692",2005,38,49,1
"32693",1999,39,49,0
"32694",2003,39,49,1
"32695",2008,39,49,1
"32696",2003,42,49,1
"32697",2004,42,49,1
"32698",2005,42,49,1
"32699",2008,42,49,1
"32700",2003,44,49,1
"32701",2002,45,49,1
"32702",2005,45,49,0.5
"32703",2005,46,49,1
"32704",2005,47,49,1
"32705",2010,48,49,1
"32706",2003,49,49,1
"32707",2005,49,49,1
"32708",2004,50,49,1
"32709",2014,50,49,1
"32710",2003,51,49,0
"32711",2003,53,49,0.5
"32712",2005,53,49,0.5
"32713",2011,53,49,1
"32714",2005,56,49,1
"32715",2013,56,49,1
"32716",2011,1,50,1
"32717",2008,2,50,1
"32718",2014,2,50,1
"32719",2012,4,50,1
"32720",2013,4,50,1
"32721",2014,4,50,1
"32722",2014,5,50,1
"32723",2005,6,50,1
"32724",2006,6,50,1
"32725",2008,6,50,1
"32726",2010,6,50,1
"32727",2011,6,50,1
"32728",2012,6,50,1
"32729",2013,6,50,1
"32730",2014,6,50,1
"32731",2015,6,50,1
"32732",2010,8,50,1
"32733",2012,8,50,1
"32734",2013,8,50,1
"32735",2014,8,50,1
"32736",2008,9,50,1
"32737",2010,9,50,1
"32738",2011,9,50,1
"32739",2012,9,50,1
"32740",2013,9,50,1
"32741",2014,9,50,1
"32742",2015,9,50,1
"32743",2008,10,50,1
"32744",2015,10,50,1
"32745",2005,11,50,1
"32746",2006,11,50,1
"32747",2008,11,50,1
"32748",2012,11,50,1
"32749",2013,11,50,1
"32750",2014,11,50,0.75
"32751",2015,11,50,1
"32752",2005,12,50,1
"32753",2011,12,50,1
"32754",2012,12,50,1
"32755",2013,12,50,0.67
"32756",2014,12,50,1
"32757",2015,12,50,1
"32758",2011,13,50,1
"32759",2012,13,50,1
"32760",2014,13,50,1
"32761",2015,13,50,1
"32762",2010,15,50,1
"32763",2012,15,50,1
"32764",2013,15,50,1
"32765",2015,16,50,1
"32766",2006,17,50,1
"32767",2012,17,50,1
"32768",2013,17,50,0.67
"32769",2014,17,50,1
"32770",2008,18,50,1
"32771",2010,18,50,1
"32772",2012,18,50,1
"32773",2013,18,50,1
"32774",2014,18,50,1
"32775",2015,19,50,1
"32776",2005,20,50,1
"32777",2006,20,50,1
"32778",2015,21,50,1
"32779",2012,22,50,1
"32780",2014,22,50,1
"32781",2015,22,50,1
"32782",2013,23,50,1
"32783",2015,23,50,1
"32784",2006,24,50,1
"32785",2008,24,50,1
"32786",2012,24,50,1
"32787",2013,24,50,1
"32788",2014,24,50,1
"32789",2015,24,50,1
"32790",2005,25,50,1
"32791",2011,25,50,1
"32792",2012,25,50,1
"32793",2014,25,50,1
"32794",2005,26,50,1
"32795",2011,26,50,1
"32796",2012,26,50,1
"32797",2014,26,50,1
"32798",2015,26,50,1
"32799",2005,27,50,1
"32800",2013,27,50,1
"32801",2015,27,50,1
"32802",2014,28,50,1
"32803",2011,30,50,1
"32804",2015,30,50,1
"32805",2012,31,50,1
"32806",2014,31,50,1
"32807",2015,31,50,1
"32808",2005,32,50,1
"32809",2011,32,50,1
"32810",2014,32,50,1
"32811",2015,32,50,1
"32812",2005,33,50,1
"32813",2008,33,50,0
"32814",2013,33,50,1
"32815",2015,33,50,1
"32816",2003,34,50,1
"32817",2005,34,50,1
"32818",2008,34,50,1
"32819",2011,34,50,1
"32820",2012,34,50,1
"32821",2013,34,50,1
"32822",2014,34,50,1
"32823",2015,34,50,1
"32824",2011,35,50,0
"32825",2015,35,50,1
"32826",2005,36,50,1
"32827",2006,36,50,1
"32828",2008,36,50,1
"32829",2011,36,50,1
"32830",2012,36,50,1
"32831",2013,36,50,1
"32832",2014,36,50,1
"32833",2015,36,50,1
"32834",2008,37,50,1
"32835",2012,37,50,1
"32836",2013,37,50,1
"32837",2015,37,50,1
"32838",2005,38,50,1
"32839",2012,38,50,1
"32840",2014,38,50,1
"32841",2006,39,50,1
"32842",2011,39,50,1
"32843",2012,39,50,1
"32844",2013,39,50,1
"32845",2014,39,50,1
"32846",2015,39,50,1
"32847",2005,40,50,1
"32848",2008,40,50,1
"32849",2014,40,50,1
"32850",2005,41,50,1
"32851",2014,41,50,1
"32852",2005,42,50,1
"32853",2006,42,50,1
"32854",2011,42,50,1
"32855",2012,42,50,1
"32856",2014,42,50,1
"32857",2015,42,50,1
"32858",2014,44,50,1
"32859",2014,46,50,1
"32860",2015,47,50,1
"32861",2011,48,50,1
"32862",2012,48,50,1
"32863",2013,48,50,1
"32864",2014,48,50,1
"32865",2015,48,50,1
"32866",2012,49,50,1
"32867",2013,49,50,1
"32868",2015,49,50,1
"32869",2005,50,50,1
"32870",2015,50,50,1
"32871",2013,51,50,1
"32872",2015,51,50,1
"32873",2012,53,50,1
"32874",2014,53,50,1
"32875",2012,55,50,1
"32876",2013,55,50,1
"32877",2014,55,50,1
"32878",2007,2,51,1
"32879",2009,6,51,1
"32880",2007,8,51,1
"32881",2014,8,51,1
"32882",2007,9,51,1
"32883",2007,15,51,1
"32884",2009,15,51,1
"32885",2003,20,51,1
"32886",2007,20,51,1
"32887",2015,22,51,1
"32888",2007,24,51,1
"32889",2007,25,51,1
"32890",2005,26,51,1
"32891",2011,29,51,1
"32892",2007,31,51,1
"32893",2007,34,51,1
"32894",2015,36,51,1
"32895",2013,42,51,1
"32896",2007,46,51,1
"32897",2007,47,51,1
"32898",2007,48,51,1
"32899",2012,48,51,1
"32900",2011,53,51,1
"32901",2011,54,51,1
"32902",2007,55,51,1
"32903",2013,1,52,1
"32904",2004,2,52,1
"32905",2004,6,52,1
"32906",2011,6,52,1
"32907",2014,6,52,1
"32908",2015,6,52,1
"32909",2004,8,52,1
"32910",2014,8,52,1
"32911",2012,9,52,1
"32912",2014,9,52,1
"32913",2004,10,52,1
"32914",2014,10,52,1
"32915",2004,12,52,1
"32916",2004,15,52,1
"32917",2004,17,52,1
"32918",2012,17,52,1
"32919",2014,17,52,1
"32920",2015,17,52,1
"32921",2015,19,52,1
"32922",2014,20,52,1
"32923",2014,22,52,1
"32924",2014,24,52,1
"32925",2005,25,52,1
"32926",2004,27,52,1
"32927",2004,28,52,1
"32928",2013,29,52,1
"32929",2004,30,52,1
"32930",2004,31,52,1
"32931",2011,31,52,1
"32932",2014,31,52,1
"32933",2004,32,52,1
"32934",2004,33,52,1
"32935",2011,34,52,1
"32936",2014,34,52,1
"32937",2004,35,52,1
"32938",2004,36,52,1
"32939",2013,36,52,1
"32940",2014,36,52,1
"32941",2015,36,52,1
"32942",2011,37,52,1
"32943",2014,42,52,1
"32944",2004,44,52,1
"32945",2004,46,52,1
"32946",2012,48,52,1
"32947",2004,50,52,1
"32948",2015,51,52,1
"32949",2013,53,52,1
"32950",2014,6,53,1
"32951",2015,6,53,1
"32952",2014,9,53,1
"32953",2005,13,53,1
"32954",2014,21,53,1
"32955",2012,24,53,1
"32956",2013,24,53,1
"32957",2014,24,53,1
"32958",2014,29,53,0
"32959",2011,32,53,1
"32960",2008,34,53,0
"32961",2015,34,53,1
"32962",2011,36,53,1
"32963",2012,38,53,1
"32964",2012,39,53,1
"32965",2012,40,53,1
"32966",2015,42,53,1
"32967",2015,44,53,1
"32968",2006,2,54,1
"32969",2006,6,54,0.8
"32970",2013,6,54,1
"32971",2006,8,54,0
"32972",2006,10,54,1
"32973",2006,11,54,1
"32974",2006,12,54,1
"32975",2006,15,54,1
"32976",2014,17,54,1
"32977",2006,19,54,1
"32978",2006,23,54,1
"32979",2006,24,54,1
"32980",2005,25,54,1
"32981",2006,25,54,0.67
"32982",2006,28,54,1
"32983",2015,31,54,1
"32984",2006,32,54,1
"32985",2006,33,54,1
"32986",2005,34,54,1
"32987",2006,34,54,0.75
"32988",2006,36,54,1
"32989",2006,37,54,1
"32990",2013,37,54,1
"32991",2011,38,54,1
"32992",2006,39,54,1
"32993",2006,41,54,1
"32994",2006,42,54,1
"32995",2006,45,54,0.5
"32996",2006,46,54,1
"32997",2006,48,54,1
"32998",2006,51,54,1
"32999",2015,51,54,1
"33000",2006,53,54,1
"33001",2006,55,54,1
"33002",2009,1,55,0
"33003",2009,2,55,1
"33004",2012,4,55,1
"33005",2009,5,55,1
"33006",2009,6,55,1
"33007",2013,6,55,1
"33008",2014,6,55,1
"33009",2009,9,55,1
"33010",2013,9,55,1
"33011",2009,11,55,1
"33012",2009,13,55,1
"33013",2009,17,55,1
"33014",2013,17,55,1
"33015",2014,17,55,1
"33016",2009,19,55,1
"33017",2015,20,55,1
"33018",2014,21,55,1
"33019",2009,24,55,1
"33020",2014,24,55,1
"33021",2014,25,55,1
"33022",2009,26,55,1
"33023",2011,26,55,1
"33024",2014,27,55,1
"33025",2009,28,55,1
"33026",2014,28,55,0
"33027",2013,31,55,1
"33028",2015,32,55,1
"33029",2009,34,55,1
"33030",2014,36,55,1
"33031",2009,37,55,1
"33032",2009,40,55,1
"33033",2009,42,55,1
"33034",2013,42,55,1
"33035",2009,44,55,1
"33036",2014,47,55,1
"33037",2011,48,55,1
"33038",2012,48,55,1
"33039",2013,51,55,1
"33040",2003,2,56,1
"33041",2003,4,56,1
"33042",2004,6,56,1
"33043",2005,6,56,1
"33044",2011,6,56,1
"33045",2004,8,56,1
"33046",2013,9,56,1
"33047",2011,10,56,1
"33048",2004,11,56,1
"33049",2003,12,56,1
"33050",2004,12,56,1
"33051",2011,12,56,1
"33052",2005,16,56,1
"33053",2003,17,56,1
"33054",2015,18,56,1
"33055",2003,24,56,1
"33056",2009,24,56,1
"33057",2003,25,56,1
"33058",2003,34,56,1
"33059",2004,34,56,1
"33060",2003,35,56,1
"33061",2003,36,56,1
"33062",2004,36,56,1
"33063",2009,36,56,1
"33064",2011,36,56,1
"33065",2004,39,56,1
"33066",2006,41,56,1
"33067",2004,44,56,1
"33068",2003,48,56,0.9
"33069",2012,53,56,1
"33070",2015,54,56,1
"33071",2011,55,56,1
"33072",2010,6,57,1
"33073",2012,6,57,1
"33074",2006,8,57,1
"33075",2013,8,57,1
"33076",2012,9,57,1
"33077",2010,11,57,1
"33078",2012,11,57,1
"33079",2010,12,57,1
"33080",2010,17,57,1
"33081",2010,24,57,1
"33082",2010,26,57,1
"33083",2015,29,57,1
"33084",2010,31,57,1
"33085",2010,36,57,1
"33086",2010,45,57,1
"33087",2010,51,57,1
"33088",2015,51,57,1
"33089",2007,4,58,1
"33090",1996,6,58,1
"33091",2007,6,58,1
"33092",2014,6,58,1
"33093",2011,9,58,1
"33094",2015,11,58,1
"33095",1996,12,58,1
"33096",2013,12,58,1
"33097",2007,13,58,1
"33098",2007,17,58,1
"33099",2007,18,58,1
"33100",1996,20,58,1
"33101",2007,20,58,1
"33102",2007,25,58,1
"33103",2012,27,58,1
"33104",1996,30,58,1
"33105",1996,32,58,1
"33106",2007,36,58,1
"33107",2013,36,58,1
"33108",2015,36,58,1
"33109",2007,42,58,1
"33110",1996,47,58,1
"33111",2007,48,58,1
"33112",2011,48,58,1
"33113",2012,48,58,1
"33114",2014,54,59,1
"33115",2015,1,60,1
"33116",2012,4,60,1
"33117",2011,5,60,1
"33118",2013,5,60,1
"33119",2015,5,60,1
"33120",2011,6,60,1
"33121",2012,6,60,1
"33122",2013,6,60,1
"33123",2014,6,60,1
"33124",2015,6,60,1
"33125",2011,8,60,1
"33126",2013,8,60,1
"33127",2014,8,60,1
"33128",2012,9,60,1
"33129",2013,9,60,1
"33130",2003,11,60,1
"33131",2011,12,60,1
"33132",2012,12,60,1
"33133",2013,12,60,1
"33134",2014,12,60,1
"33135",2015,12,60,1
"33136",2012,15,60,1
"33137",2013,17,60,1
"33138",2014,17,60,1
"33139",2011,18,60,1
"33140",2013,18,60,1
"33141",2014,18,60,1
"33142",2014,22,60,1
"33143",2014,24,60,1
"33144",2003,26,60,1
"33145",2014,26,60,1
"33146",2014,27,60,0
"33147",2013,28,60,1
"33148",2013,30,60,1
"33149",2015,31,60,1
"33150",2011,33,60,1
"33151",2015,33,60,0.67
"33152",2003,34,60,1
"33153",2012,34,60,1
"33154",2013,34,60,1
"33155",2014,34,60,1
"33156",2003,36,60,1
"33157",2011,36,60,1
"33158",2013,36,60,1
"33159",2014,36,60,1
"33160",2015,36,60,1
"33161",2012,39,60,1
"33162",2014,39,60,1
"33163",2012,40,60,1
"33164",2013,40,60,1
"33165",2011,41,60,1
"33166",2014,41,60,1
"33167",2013,44,60,1
"33168",2014,45,60,1
"33169",2003,48,60,1
"33170",2011,48,60,0
"33171",2013,48,60,1
"33172",2014,48,60,1
"33173",2012,49,60,1
"33174",2015,49,60,1
"33175",2013,50,60,1
"33176",2011,51,60,1
"33177",2007,6,61,1
"33178",2014,8,61,1
"33179",2006,9,61,1
"33180",2013,11,61,1
"33181",2007,12,61,1
"33182",2007,17,61,1
"33183",2007,24,61,1
"33184",2013,36,61,1
"33185",2013,47,61,1
"33186",2013,51,61,1
"33187",2012,56,61,1
"33188",2007,6,62,1
"33189",2012,6,62,1
"33190",2015,6,62,1
"33191",2007,8,62,1
"33192",2007,11,62,1
"33193",2012,11,62,1
"33194",2015,11,62,1
"33195",2007,12,62,1
"33196",2007,17,62,1
"33197",2007,19,62,1
"33198",2012,19,62,1
"33199",2007,20,62,1
"33200",2007,24,62,1
"33201",2014,24,62,1
"33202",2014,25,62,1
"33203",2014,26,62,1
"33204",2007,28,62,1
"33205",2011,31,62,1
"33206",2007,33,62,1
"33207",2011,34,62,1
"33208",2007,36,62,1
"33209",2015,36,62,1
"33210",2007,37,62,1
"33211",2013,42,62,1
"33212",2015,44,62,1
"33213",2015,46,62,1
"33214",2007,47,62,1
"33215",2007,48,62,1
"33216",2007,51,62,1
"33217",2007,55,62,1
"33218",2015,1,63,1
"33219",2011,6,63,1
"33220",2012,6,63,1
"33221",2012,12,63,1
"33222",2012,23,63,1
"33223",2012,29,63,1
"33224",2011,36,63,1
"33225",2007,44,63,1
"33226",2013,55,63,1
"33227",2014,9,64,1
"33228",2015,10,64,1
"33229",2014,11,64,1
"33230",2015,54,64,1
"33231",2014,4,65,1
"33232",2012,6,65,1
"33233",2015,6,65,1
"33234",2012,8,65,1
"33235",2014,8,65,1
"33236",2013,9,65,1
"33237",2014,9,65,1
"33238",2015,9,65,1
"33239",2012,11,65,1
"33240",2011,12,65,1
"33241",2014,12,65,1
"33242",2015,12,65,1
"33243",2014,13,65,1
"33244",2011,16,65,1
"33245",2012,17,65,1
"33246",2014,17,65,1
"33247",2014,18,65,1
"33248",2011,19,65,1
"33249",2012,20,65,0
"33250",2015,20,65,1
"33251",2014,24,65,1
"33252",2012,25,65,1
"33253",2014,25,65,1
"33254",2015,25,65,1
"33255",2012,29,65,1
"33256",2011,31,65,1
"33257",2014,33,65,1
"33258",2013,34,65,1
"33259",2013,36,65,1
"33260",2015,36,65,1
"33261",2015,39,65,1
"33262",2015,44,65,1
"33263",2014,50,65,1
"33264",2014,53,65,1
"33265",2012,36,67,1
"33266",2015,6,68,1
"33267",2012,12,68,1
"33268",2013,17,68,1
"33269",2015,26,68,1
"33270",2013,27,68,1
"33271",2015,33,68,1
"33272",2015,36,68,1
"33273",2015,42,68,1
"33274",2008,1,69,0
"33275",2008,6,69,1
"33276",2008,9,69,1
"33277",2008,11,69,1
"33278",2008,12,69,1
"33279",2008,17,69,1
"33280",2012,17,69,1
"33281",2008,24,69,1
"33282",2008,28,69,1
"33283",2008,34,69,1
"33284",2008,36,69,1
"33285",2008,37,69,1
"33286",2008,42,69,1
"33287",2008,45,69,1
"33288",2008,48,69,1
"33289",2012,48,69,1
"33290",2008,51,69,1
"33291",2008,54,69,1
"33292",2012,1,70,1
"33293",2011,4,70,1
"33294",2012,6,70,1
"33295",2015,6,70,1
"33296",2011,9,70,1
"33297",2012,9,70,1
"33298",2013,9,70,1
"33299",2014,9,70,1
"33300",2015,9,70,1
"33301",2013,11,70,1
"33302",2014,11,70,1
"33303",2015,11,70,1
"33304",2015,12,70,1
"33305",2011,13,70,0
"33306",2012,13,70,1
"33307",2011,17,70,1
"33308",2012,17,70,1
"33309",2014,17,70,1
"33310",2015,20,70,1
"33311",2011,23,70,1
"33312",2008,24,70,1
"33313",2012,24,70,1
"33314",2014,24,70,1
"33315",2011,25,70,1
"33316",2015,26,70,1
"33317",2013,27,70,1
"33318",2015,29,70,1
"33319",2013,33,70,1
"33320",2014,33,70,1
"33321",2015,33,70,1
"33322",2012,34,70,1
"33323",2012,36,70,1
"33324",2013,36,70,1
"33325",2014,36,70,1
"33326",2014,39,70,1
"33327",2015,39,70,1
"33328",2013,40,70,1
"33329",2014,40,70,1
"33330",2013,42,70,1
"33331",2015,44,70,1
"33332",2011,47,70,1
"33333",2011,48,70,1
"33334",2012,48,70,1
"33335",2012,51,70,1
"33336",2014,51,70,1
"33337",2014,53,70,1
"33338",2013,55,70,1
"33339",2014,55,70,1
"33340",2005,5,71,1
"33341",2005,6,71,1
"33342",2008,11,71,1
"33343",2005,12,71,1
"33344",2005,28,71,1
"33345",2005,36,71,0
"33346",2005,48,71,1
"33347",2011,55,71,1
"33348",2015,6,72,1
"33349",2011,11,72,1
"33350",2015,12,72,1
"33351",2014,17,72,1
"33352",2012,25,72,1
"33353",2011,36,72,1
"33354",2015,46,72,1
"33355",2015,47,72,1
"33356",2012,6,73,1
"33357",2015,17,73,1
"33358",2011,38,73,1
"33359",2012,9,74,1
"33360",2014,10,74,1
"33361",2014,48,74,1
"33362",2013,51,74,1
"33363",2015,5,75,1
"33364",2011,6,75,1
"33365",2012,6,75,1
"33366",2013,6,75,1
"33367",2013,8,75,1
"33368",2015,8,75,1
"33369",2013,9,75,1
"33370",2014,10,75,1
"33371",2013,11,75,1
"33372",2014,11,75,1
"33373",2015,11,75,1
"33374",2011,12,75,1
"33375",2012,12,75,1
"33376",2014,12,75,1
"33377",2013,17,75,1
"33378",2012,18,75,1
"33379",2015,18,75,1
"33380",2014,19,75,1
"33381",2012,20,75,1
"33382",2015,23,75,1
"33383",2012,24,75,1
"33384",2013,24,75,1
"33385",2014,25,75,1
"33386",2013,26,75,1
"33387",2012,31,75,1
"33388",2011,33,75,1
"33389",2013,33,75,1
"33390",2013,34,75,1
"33391",2013,36,75,1
"33392",2015,36,75,1
"33393",2012,39,75,1
"33394",2013,39,75,1
"33395",2012,41,75,1
"33396",2005,42,75,1
"33397",2014,48,75,1
"33398",2013,51,75,1
"33399",2011,53,75,1
"33400",2015,55,75,1
"33401",2015,12,76,1
"33402",2013,39,76,1
"33403",2013,46,76,1
"33404",2012,6,77,1
"33405",2012,27,77,1
"33406",2011,12,78,1
"33407",2012,12,78,1
"33408",2013,24,78,1
"33409",2012,26,78,1
"33410",2014,26,78,1
"33411",2012,29,78,1
"33412",2012,36,78,1
"33413",2012,42,78,1
"33414",2014,42,78,1
"33415",2013,47,78,1
"33416",2014,31,79,1
"33417",2013,34,79,1
"33418",2013,35,79,1
"33419",2014,36,79,1
"33420",2014,4,80,1
"33421",2012,6,80,1
"33422",2013,6,80,1
"33423",2014,6,80,1
"33424",2012,8,80,1
"33425",2015,8,80,1
"33426",2013,9,80,1
"33427",2012,10,80,1
"33428",2011,11,80,1
"33429",2013,12,80,1
"33430",2014,12,80,1
"33431",2013,13,80,1
"33432",2012,15,80,1
"33433",2011,16,80,1
"33434",2013,17,80,1
"33435",2014,19,80,1
"33436",2011,22,80,1
"33437",2014,25,80,1
"33438",2014,27,80,1
"33439",2013,29,80,1
"33440",2015,29,80,1
"33441",2013,30,80,1
"33442",2015,30,80,1
"33443",2012,32,80,1
"33444",2012,33,80,1
"33445",2013,33,80,1
"33446",2012,34,80,1
"33447",2014,34,80,1
"33448",2015,34,80,1
"33449",2013,35,80,1
"33450",2012,39,80,1
"33451",2014,39,80,1
"33452",2012,42,80,1
"33453",2012,48,80,1
"33454",2014,48,80,1
"33455",2011,49,80,1
"33456",2012,53,80,1
"33457",2014,54,80,1
"33458",2013,55,80,1
"33459",2011,39,81,1
"33460",2012,48,81,1
"33461",2012,6,83,1
"33462",2012,9,83,1
"33463",2014,12,83,1
"33464",2012,13,83,1
"33465",2013,28,83,1
"33466",2012,34,83,1
"33467",2014,40,83,1
"33468",2014,42,83,1
"33469",2014,45,83,1
"33470",2014,48,83,1
"33471",2015,4,84,1
"33472",2012,8,84,1
"33473",2015,12,85,1
"33474",2015,19,85,0
"33475",2015,45,85,0
"33476",2015,48,85,1
"33477",2015,6,86,1
"33478",2015,41,86,1
"33479",2015,25,87,1
"33480",2014,8,88,1
"33481",2012,27,89,1
"33482",2015,35,89,1
"33483",2012,36,89,1
"33484",2012,37,89,1
"33485",2015,50,89,1
"33486",2015,4,90,1
"33487",2012,6,90,1
"33488",2013,6,90,1
"33489",2014,6,90,1
"33490",2013,9,90,1
"33491",2013,10,90,1
"33492",2014,11,90,1
"33493",2015,12,90,1
"33494",2013,16,90,0
"33495",2015,16,90,1
"33496",2013,17,90,1
"33497",2012,18,90,1
"33498",2012,19,90,1
"33499",2015,22,90,1
"33500",2013,24,90,1
"33501",2015,24,90,1
"33502",2015,26,90,1
"33503",2013,32,90,1
"33504",2014,32,90,1
"33505",2013,34,90,1
"33506",2014,37,90,1
"33507",2013,38,90,1
"33508",2015,38,90,1
"33509",2013,39,90,1
"33510",2014,39,90,1
"33511",2015,39,90,1
"33512",2015,41,90,1
"33513",2012,42,90,1
"33514",2015,45,90,1
"33515",2013,48,90,1
"33516",2015,48,90,1
"33517",2013,51,90,1
"33518",2014,53,90,1
"33519",2014,55,90,1
"33520",2012,1,91,1
"33521",2012,11,91,1
"33522",2013,17,91,1
"33523",2015,17,91,1
"33524",2013,29,91,1
"33525",2011,45,91,1
"33526",2012,48,91,1
"33527",2015,48,91,1
"33528",2011,6,92,1
"33529",2013,19,92,1
"33530",2014,6,93,1
"33531",2012,12,93,1
"33532",2012,26,93,1
"33533",2012,48,93,1
"33534",2012,6,94,1
"33535",2013,6,94,1
"33536",2013,8,94,1
"33537",2013,34,94,1
"33538",2012,42,94,1
"33539",2015,48,94,1
